dataFrom,date,review,rating,extracted_devresp,devresp_time
googlePlay,2023-11-16T05:01:32.631Z,Cannot set up my account in redmi 8T. Reach the email 2FA before I key in the numbers App closed,1,"We're sorry for the hassle you've encountered. While we'd love to swoop in and fix everything right away, it seems like we need a closer look at the mischievous error you're facing. 🙏 Please drop us an email at help@gxs.com.sg with your contact info, device model, and a screen recording of your issue so we can take a closer look into this. 😊",2023-11-16T05:24:53.445Z
googlePlay,2023-11-16T02:29:04.830Z,"Easy to use, clear info and rapid yet secure transactions. Highly recommend.",5,"Hey Alvin! We've gotta say, your app-solutely awesome review had us doing a victory dance. 💜 We're glad our GXS app is easy to use and thank you so much for your 5-star review! 🤩",2023-11-16T03:53:56.481Z
googlePlay,2023-11-16T01:24:54.997Z,Ease of use and payments,5,"Hey Shaifuddin, you've just made our day with your incredible app-tastic feedback! 🎉 Glad to know that our app is easy to use! 💜",2023-11-16T02:03:22.793Z
googlePlay,2023-11-15T23:14:57.580Z,Easy to use & very helpful 👌,5,Hi there! 🤗 We can't thank you enough for leaving a 5-star review. We're glad to hear that our app has met your expectations and that you've had a positive experience. We really appreciate the support! 🤩💜,2023-11-15T23:49:13.352Z
googlePlay,2023-11-14T04:04:37.427Z,"Dumbest banking app ever. Get your own people to put 5*, never seen such app before, if you are good then make the app good and give 3.48%",1,"We're sorry to hear you feel that way, Tat Keong. Your feedback matters to us, and we're constantly working on improvements. If you have any specific features in mind, let us know! We'd love to make our app better for you. Thanks for sharing your thoughts.🙏",2023-11-14T05:48:18.239Z
googlePlay,2023-11-12T06:45:00.258Z,Been waiting since july to open an account.. Remembered that i sign up for early access first time round and was told would be informed once new slots are available for sign up.. As weeks goes by i see that other people were invited to open an account but not me.. Now 4 mths later am trying again and signed up again for early access..,1,"Hi Zam! 💜Thank you for your interest in opening a GXS Savings Account. As of now, slots for the GXS Savings Account have been taken up. We're working to open up new slots as soon as we can. We hope to serve you as soon as we can! 🙏🚀",2023-11-12T07:50:50.985Z
googlePlay,2023-11-11T03:02:17.477Z,Easy & fast approval of loan with reasonable interest rates. GXS is giving other banks a run for their $$$. All the best GXS Bank!,5,"Hi Sajeev! Thank you for your wonderful feedback. Your review made our day! Great to know that you like the app hassle free and fast loan approval and also the interest rates we offer. We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.🙏🤩💜",2023-11-11T03:57:54.404Z
googlePlay,2023-11-10T20:48:55.560Z,Ease of use.,5,Hey Eileen! We're glad to hear that our app has met your expectations and that you've had a positive experience. Thank you and we really appreciate your support! 💜,2023-11-10T21:21:25.357Z
googlePlay,2023-11-10T08:50:38.129Z,Great bank..Good interest rate,5,Hi Eric! We appreciate your 5 stars review. We are thrilled to know that you like the interest rate we offer for our account! Thanks for taking the time to leave your feedback! We strive to serve you better! 🙏 💜 🚀,2023-11-10T10:50:47.928Z
googlePlay,2023-11-10T08:45:46.379Z,Super efficient 👍,5,"Hey Raihanah! Thank you for your 5 stars review. We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.🙏🤩 Thank you for your support and please keep using the GXS app! 💜",2023-11-10T10:07:34.726Z
googlePlay,2023-11-10T07:19:33.524Z,Easy of use,5,We're delighted to receive your 5-star rating and appreciate your feedback! 👍 Thank you for continued support in using our app! 💜,2023-11-10T08:19:12.716Z
googlePlay,2023-11-10T07:07:05.644Z,Ease of use,5,Hey there! We're so glad to hear that our app has met your expectations and that you've had a positive experience. 💜 Thank you for your 5-star rating and for being a loyal customer! 🤗,2023-11-10T08:26:13.390Z
googlePlay,2023-11-10T06:50:24.717Z,Superb,5,Hey there! Your 5-star rating means a lot to us and we're grateful for your positive feedback. 🙏 Thank you for your support and for using the GXS app! 💜,2023-11-10T08:07:16.950Z
googlePlay,2023-11-09T09:04:21.964Z,Almost perfect; I want to transfer via bank account number but they do no allow me to save the bank details so I'm stuck twitch manually entering the details everytime when I need to do transfer which can be prone to human error.,4,"Thank you for sharing your suggestion with us, Brendan.💜 While we do not have that feature for now, rest assured that this is captured as part of our continuous improvement process.🚀",2023-11-09T09:38:04.249Z
googlePlay,2023-11-08T21:27:00.210Z,"Terrible, don't use this bank",1,"Hey, Shah! This is not the experience that we’d want you to have. Could you please get in touch with us via email at help@gxs.com.sg or call at (+65) 3105 2055? We’d be happy to hear your thoughts and make things right for you! 🙏",2023-11-08T22:13:54.508Z
googlePlay,2023-11-06T09:04:47.837Z,Friendly user,5,Hi Dennis! Thank you for your 5 stars review. 💜We are thrilled to know that you like our app! We work hard to meet expectations like yours and we’re happy to hear we hit the mark for you.🙏🤩,2023-11-10T10:56:22.255Z
googlePlay,2023-11-04T08:47:39.607Z,Worst rate you will ever find. Bank interest are much more forgiving. This app calculate and told me about 8.5% Per/annum. Total outrageous. That's close to ah long rate . Horrible horrible. Straight away uninstalled,1,Hey there! Thank you for your feedback and we’re sorry to make you feel this way. 🙏 Please feel free to contact us via our 24/7 hotline at (+65) 3105 2055 so that we can address your concerns directly. We're all ears. 💜,2023-11-04T09:39:46.846Z
googlePlay,2023-10-30T02:30:33.908Z,I hope the GXS Bank can given the interest 10% p.a as deposit $1 into the saving account as a free gift .,3,"Thanks for sharing your suggestion with us, John.❤ We appreciate your support, and do stay tuned to our social media for more exciting news! 🚀🙏",2023-10-30T03:15:11.424Z
googlePlay,2023-10-24T16:43:25.687Z,False advertising of rates.,1,Hi Gilbert! Thank you for bringing this to our attention. We apologize if you found our rates to be misleading. We take feedback seriously and are committed to further improvement. Please contact our support team hotline at (+65) 3105 2055 so that we can address your concerns directly. We're here 24/7. Thank you! 🙏,2023-10-24T22:44:11.770Z
googlePlay,2023-10-19T23:24:27.395Z,"Gxs is simple and easy to use, with a saving account/pocket that has no TnC. But not being able to add payees for FAST transfer is quite a setback and detrimental considering it as a basic common banking service that most people do. As a digital bank, isn't it pertinent to include basic online banking service like adding of payee?",3,Hi Jiaxing! We’re sorry to make you feel that way! We really appreciate your valuable feedback and rest assured that it is an essential part of our continuous improvement process. 🚀💜,2023-10-20T00:41:32.407Z
googlePlay,2023-10-13T03:20:38.709Z,"Closed my account without giving me any reason. Just started to put money in the account to earn interest, merely only earned $4 of interest in total.",1,"Hey Benjamin! If you have any account-related concerns, just give us a ring anytime at our 24/7 hotline: (+65) 3105 2055. We're all ears.💜",2023-10-13T04:04:08.210Z
googlePlay,2023-10-12T06:42:19.669Z,"Fast and easier way to get the loan amount, as a foreigner i cant make but my friend helped me, it will be useful if foreigner also can borrow.. This is a suggestion.. Thanks",5,"Hey there, thank you for the feedback & suggestions. We are aiming to be more inclusive, and in the future, we hope to be able to offer our services to you.",2023-10-12T08:37:27.447Z
googlePlay,2023-10-11T01:35:24.942Z,Ssucks,1,"We're sorry to hear about your experience, Jeffrey. We take all feedback seriously and would like to know more about the issues you faced. Please don't hesitate to reach out to us through our hotline at (+65) 3105 2055 or email us at hep@gxs.com.sg. We'll be glad to assist and improve our services. 🙏",2023-10-11T02:23:08.406Z
googlePlay,2023-10-08T14:02:46.380Z,Seems to be full. Unable to sign up. Uninstalling since it is the case.,1,"Hi Grace! Thank you for your support in our GXS Savings account. Currently, all GXS Savings Account slots have been taken up for now! We’re working to open new slots as soon as possible.🙏 Stay tuned to our social media channels for the latest updates!",2023-10-08T15:37:47.675Z
googlePlay,2023-10-08T10:15:56.449Z,"1) long waiting list 2) everytime i log into waiting list, it's as if I'm not in the waiting list as they ask me to sign up to be in the waiting list 🙄 alr 4 time alr 3) of course I'm still not in the GXS list Had sent light for the long wait. Meanwhile while it isn't approved I'll delete since I won't be able to use it. 😑 No spaces.",1,Hi there! Thank you for your patience and support! Your feedback matters to us.💜 All slots for our invitations have been filled. We're working to open up new slots for you as soon as we can! 🙏,2023-08-30T01:32:14.606Z
googlePlay,2023-10-07T14:03:38.532Z,"Pathetic app and support. Paynow qr, which is the only way to spend money from this bank account is not working for months and support is providing meaningless replies",1,Hey there! We're really sorry to hear about your experience with our GXS app and truly apologize for any inconvenience caused. 🙏 We understand the importance of this matter and rest assured that we're here to help. 💜 Please do not hesitate to reach out to us via our 24x7 hotline at (+65) 3105 2055 or chat with us at our in-app Help Centre.,2023-10-07T15:13:48.577Z
googlePlay,2023-10-06T16:38:19.917Z,"You are welcome! I had hoped to keep more money long term but after only 1 month with GXS, your interest rate dropped greatly! Please have ""Add Payee"" to reduce errors - no Copy & Paste so we need to memorise long account numbers! Jul2023 Review - Seamless transactions. Great fun bank to bank with. I like the pockets idea where I am able to see where my goals are heading! The interest is the icing on the cake! Great UI and UX! Easiest digital bank to use! Thank you very much, Dev & Team!",4,"Hi Doreen! 💜 We are happy that you like our app! Your review really made our day, and we are definitely striving to improve our products to serve you better. 🚀",2023-10-06T17:16:05.602Z
googlePlay,2023-10-05T20:04:21.321Z,It really helps when really in need. So easy to do it. It's at your fingertips.,5,Hey there! We are happy that you enjoyed the app and your review really made our day! 💜 Thank you and we really appreciate your support! 🚀,2023-10-05T20:45:52.476Z
googlePlay,2023-10-04T20:01:09.655Z,Easy to apply good full amount of loan given compare to outside or lending bee ... or they never cut your loan amouny . interest can be save if payment early. multiple loan also can.. only it could be better if can increase loan amount after loan given .. or can be resgistet again once deleted.,5,Hi Aliff! We are happy that you like our app! This 5-star review made our day! We are definitely striving to improve our products to serve you better. 💜🚀,2023-10-04T20:38:53.630Z
googlePlay,2023-10-02T08:07:01.692Z,Good app😃,5,Your appreciation and support bring us joy and happiness. Thank you and we will strive to keep doing better!,2023-10-02T08:54:53.249Z
googlePlay,2023-09-29T10:11:28.129Z,"The UIUX of the app is definitely the best amongst the banks right now, looking forward to more products",5,"We're thrilled to hear that our app has won your heart and become your digital sidekick. 💜 We're already brainstorming new features and products, so stay tuned! 🚀",2023-09-29T13:05:46.491Z
googlePlay,2023-09-29T09:22:31.252Z,Good job GXS,5,Hello there! You've just made our day with your incredible app-tastic feedback! 🎉,2023-09-29T13:14:59.213Z
googlePlay,2023-09-29T07:45:39.453Z,Awesome app for use,5,Hey Jyoti! We are happy that you like our app! This review made our day! 😊 We're also excited to have you on board! 🚀,2023-09-29T08:33:29.244Z
googlePlay,2023-09-25T09:02:09.606Z,"How many attempts for the year. Until now, message still the same. It’s not you, it’s us. We understand that receiving this news may be disappointing. And while we’re unable to disclose the specific reasons why your GXS FlexiLoan application wasn’t approved, please know that every GXS FlexiLoan application goes through an evaluation process that must meet our eligibility criteria and internal assessment requirements.",1,"We're sorry to hear that, Jessie. It is certainly not our intent to make any of our customers feel this way. And we'll definitely take this as a feedback. We understand you're interested in our FlexiLoan, feel free to reach out to us directly at (+65) 3105 2055 or via email if you need any help! 🙏",2023-09-25T09:39:58.926Z
googlePlay,2023-09-18T12:15:56.287Z,"Year 2023, a banking app that can't save pay, are you living in yesteryears?",1,"Hi Jeff! Thanks for sharing your thoughts! Your feedback is important to us as we evolve and improve our products to better serve you. As a digital bank, we're committed to staying agile and responsive to your needs. Keep the feedback coming, and we'll keep working to make the bank work better for you! 🙏",2023-09-18T12:28:50.669Z
googlePlay,2023-09-18T09:30:25.317Z,"Cannot register, keep nothing pop up On sign up",1,Hi MydailyGame Channel. We're sorry to hear about your experience. 🙏 Please reach out to our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with the screenshot so that we can address your concerns directly. Thank you!,2023-09-18T09:42:30.887Z
googlePlay,2023-09-17T05:37:20.171Z,No debit card. Max interest reduced to only 2.65 now within one month of start.,1,"Hi Garima, we are sorry to hear about your experience and appreciate you sharing your thoughts with us. We want you to know that we will be introducing additional features in the upcoming months. Please keep an eye on our social media platforms for the latest news and updates! 😊

",2023-09-17T11:52:10.878Z
googlePlay,2023-09-17T04:02:08.930Z,is there a login issue now,3,"Hi Andrew, please reach out to our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg so that we can address your concerns directly. Thank you! 🙏",2023-09-18T01:03:51.421Z
googlePlay,2023-09-16T08:31:23.115Z,"Poor, get in touch with email late response after few weeks then replied. Not recommending 😔",1,"We're sorry to hear that. We'd like to take a closer look at the experience you had, please reach out to us directly via the 24x7 hotline at (+65) 3105 2055 so we can address your concerns, Sufiean. 🙏",2023-09-18T01:35:21.902Z
googlePlay,2023-09-15T07:26:07.717Z,Great concept on the savings account. Daily interest really motivates keeping money there. Hope to see GXS bank grow and increase the savings account limit. Edit: Interest rate drop significantly. Moving out.,2,We are so sorry to hear that. Thanks for sharing your thoughts with us. Please reach out to our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg so that we can address your concerns directly. Your input helps us improve and serve you better. 😊,2023-08-21T02:43:44.693Z
googlePlay,2023-09-13T05:31:17.260Z,Cool app.,5,Your feedback has us doing a happy dance! 🤩 We're thrilled to hear that our app has won your heart and become your digital sidekick. 🎉,2023-09-13T13:03:55.151Z
googlePlay,2023-09-11T14:16:16.800Z,Can't even open the GXS app... the only way to access your account with a digital bank. It's like placing your money and cementing it with a roof and 4 walls with no doors!,1,Hey Don. Thank you for taking the time to share your feedback on the GXS app. We're sorry to hear that you're having trouble accessing the app. Please kindly send us a screenshot of the error at help@gxs.com.sg so that we can address the issue or contact us at (+65) 3105 2055. Thank you! 🙏,2023-09-13T05:58:00.314Z
googlePlay,2023-09-10T10:08:38.585Z,Attempt to try but it keep post something wrong.cannot go thru the apps.dont know why?3 times try even more but still can't get thru?,1,"Hey Fizie, we're sorry that you are experiencing issues with our GXS app. Please contact us at (+65) 3105 2055 or email us at help@gxs.com.sg with your contact number and the screen recording of the issue. Thank you! 🙏",2023-09-10T11:41:17.984Z
googlePlay,2023-09-10T04:24:08.421Z,Unable to open the app and use my funds. Is this some kind of cash grab?,1,Hi Han Yang! We're really sorry to hear about the trouble you faced while using the GXS app. We want to help you out as quickly as possible. Can you please get in touch with us through our 24x7 hotline at (+65) 3105 2055 or shoot us an email at help@gxs.com.sg with your contact number and screen recording of the issue?,2023-09-10T05:09:51.835Z
googlePlay,2023-09-09T02:36:11.920Z,"Wasn't able to log in since 7 Sept. Called the CSO hotline on 9 Sept and was told to try resending the email OTP. Checked the email junk box and retried multiple times but didn't receive any emails. Was told that they had to check on the back end. When asked when I could receive a response, they mentioned 2 working days?? But this means I wouldn't be able to carry out any transactions for 5 whole days. Imagine if I had a critical transaction to carry out! I would have no access to my funds!!!!",1,"Hi Clement, we're really sorry about the inconvenience you've been facing. We noted that you've already reached out to our hotline, and we trust that our team is on it, working hard to resolve the issue. If you have any more questions or need further assistance, feel free to get in touch with our customer service channels. Thanks for your patience!",2023-09-09T02:56:15.606Z
googlePlay,2023-09-08T11:42:58.144Z,App got problem can't login,1,Hi Ricky! We'd love to look into this. Please contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,2023-09-08T12:39:00.101Z
googlePlay,2023-09-07T22:35:27.344Z,"Stuck on Oops, something went wrong page when opening the app, while overseas. I can't imagine if I was in a urgent situation and my banking app failed like this. No way to access funds through a browser too means you can't do anything at all other than hope the problem is fixed soon. Put what you can afford to lose.",1,"Hey Edwin, we're sorry that you are experiencing issues with our GXS app. Kindly reach out to us via our 24/7 hotline at (+65) 3105 2055 so we will be able to assist you. Thank you! 🙏",2023-09-08T01:03:11.131Z
googlePlay,2023-09-07T12:00:31.922Z,Same cannot open the apps now... What happened?...,1,Hi Zen! Apologies for the GXS app trouble. We're here to help! Please contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,2023-09-07T12:20:43.315Z
googlePlay,2023-09-07T10:06:29.692Z,Unable to open all of a sudden when I try on 7 Sep and only stuck in loading screen,1,We are sorry that you are experiencing some issue with the app. Please reach out to us via our 24/7 hotline at (+65) 3105 2055 so we will be able to assist you. Thank you! 🙏,2023-09-07T11:26:23.314Z
googlePlay,2023-09-06T11:27:37.495Z,False promise so fast change interest rate,1,"Hi Kelvin! We hear you and always striving to improve. We recognise our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so from 17 August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a.🙏",2023-09-06T12:56:53.823Z
googlePlay,2023-09-06T05:04:08.332Z,Unexpected error when trying to login. Kindly fix this issue ASAP.,1,"We're sorry to hear this, Garreth. Please get in touch with us at help@gxs.com.sg with a screen recording of the error, along with your contact details so that we can reach out to assist you. Thanks! 🙏",2023-09-06T05:39:42.108Z
googlePlay,2023-09-05T12:04:06.706Z,"Unable to open app. From other reviews, seems I am not the only one. How to trust this bank?",1,Hi Brad! We're really sorry to hear about the trouble you faced while using the GXS app. We want to help you out as quickly as possible. Can you please get in touch with us through our 24x7 hotline at (+65) 3105 2055 or shoot us an email at help@gxs.com.sg with your contact number and screen recording of the issue?,2023-09-05T13:00:52.390Z
googlePlay,2023-09-04T15:50:21.323Z,Cannot log in!,1,"Hi there! We're sorry to hear this. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",2023-09-04T16:25:23.339Z
googlePlay,2023-09-03T18:00:41.742Z,Unable to use biometrics,1,"Oh no! We're sorry to hear this, Lucius. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",2023-09-03T19:08:08.425Z
googlePlay,2023-09-02T02:11:56.303Z,"Cannot login all of a sudden. Tried to uninstall and reinstall. Still no changes. What do i do here? I've got a pending repayment due. And if this continues, i will mostly probably be charged the late interest due the the app have login issues.",2,"We're sorry to hear this, Fadli. Please get in touch with us at help@gxs.com.sg with a screen recording of the error, along with your contact details so that we can reach out to assist you? Thanks! 🙏",2023-09-02T02:44:27.684Z
googlePlay,2023-08-31T01:31:06.860Z,"Cannot seem to open the app suddenly. Did not install new apps or change any setting on phone. Tried uninstalling and reinstalling still no avail. Although your CSO has been trying to rectify, it is still unsolvable. Sad, as when it first came out, I was the one of the many who applied in the beginning stage. Your services helped me. But now I have no access to it.",1,"We're really sorry to hear about this.🙏 Your feedback is important to us, and we're committed to making your experience better. We understand that you've already reached out to our hotline, and we're hopeful that the matter will be resolved in a timely manner. Feel free to contact us at (+65) 3105 2055 if you need further assistance.",2023-08-31T02:44:28.706Z
googlePlay,2023-08-30T01:38:19.684Z,Am trying to redo application. So i closed account. Now cannot re open. Quote lost in space,3,"Hi Joselyn! Please get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can reach out to assist you. Thank you!",2023-08-30T02:36:19.926Z
googlePlay,2023-08-29T09:19:51.130Z,"Just found out that they are reducing their interest rate to a pathetic 2.68%. don't like this bait and switch marketing strategy, lure us with high interest rate then suddenly drop the interest rates once they get enough sign ups. [Update] Whats the point of increasing the main wallet interest when no one puts money there? Its not like you're increasing it back to 3.48% right? The pt is the big reduction of the Pockets interest rates which is the key thing that people arent happy about.",1,"Hi there! We're always striving to improve. We recognise that our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so from 17 August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a.",2023-08-07T07:43:43.437Z
googlePlay,2023-08-28T12:06:12.535Z,Was rejected without details,1,"Hey Vincent ! Could you please get in touch with us at (+65) 3105 2055? Alternatively, you may also write in to our email at help@gxs.com.sg with your contact details so that we can take a closer look into this and advise you further.",2023-08-28T12:26:19.410Z
googlePlay,2023-08-27T07:13:21.595Z,Firstly i can't even log in shows some error n stuff haiz,1,"Hey Ganesh! That's not the experience we want you to have and we're eager to make things right for you. Do send us a screenshot of the error at help@gxs.com.sg along so we can address the issue and improve your experience. 💜 To optimize your experience with our app, make sure you've downloaded our latest version of the GXS app too! 🙏",2023-08-27T07:48:19.720Z
googlePlay,2023-08-26T05:13:06.609Z,Cannot open the apps. Why partner with Grab? Useless app,1,"That's not the experience we want you to have, Akida. Do send us a screenshot of the error at help@gxs.com.sg so we can address the issue and improve your experience. 💜 To optimize your experience with our app, make sure you've downloaded our latest version of the GXS app too! 🙏",2023-08-26T05:47:00.843Z
googlePlay,2023-08-25T23:06:41.388Z,"An absolutely rubbish apps, with zero chance of getting loan approval, totally useless",1,"Hey, Suhaimi! We're sorry if we couldn't offer you a FlexiLoan account at this point in time.

Please be assured that all applications are subjected to GXS Bank's approval, and goes through an evaluation process which is aligned with our internal requirements. We appreciate your support and understanding.🙏",2023-08-26T00:09:19.845Z
googlePlay,2023-08-25T00:27:39.490Z,Have not even tried already failed on me. Just to download has the error and ask to download again .. 😔,1,"Sorry to hear that, Ati. Do send us a screenshot of the error at help@gxs.com.sg so we can address the issue and improve your experience. 💜 To ensure you're getting the most out of our app, ensure you've downloaded the latest version of the GXS app. Also, keep in mind that for your security, our app won't work on rooted or jailbroken devices. 😊",2023-08-25T01:13:58.858Z
googlePlay,2023-08-24T06:04:32.972Z,"The apps cannot make it. I tried to apply for a loan. After filling up all the forms, unable to proceed after the last question, are you a US citizens. The next button does not pop up be the answer is yes or No.",1,"Hey Hang Boon! Sorry to hear about this experience. We love to get this sorted out quickly for you. Please email us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can reach out to you. Thanks! Have a great day!🙏",2023-08-24T07:22:24.961Z
googlePlay,2023-08-23T04:01:42.621Z,"Only Singaporean can apply for loan, good if everyone can apply.",3,"Hey Prakash! Thanks for your interest in our GXS FlexiLoan! 💜 At the moment, we're open for Singaporeans and Singapore PRs to apply. Rest assured we do understand your keen interest and will work with our team to explore the option of opening up our applications to more users. Stay tuned to our website or social channels for the latest updates! 😊",2023-08-23T04:50:32.569Z
googlePlay,2023-08-21T16:44:58.455Z,Rates are not so attractive already,3,"We're sorry that you feel this way. Your feedback is important to us, Alex! We'll strive to do better for you! 🙏",2023-08-22T01:20:53.695Z
googlePlay,2023-08-18T14:20:41.291Z,Reduce interest rate in less than a month. Waste time open account here.,1,"Hi Lyn! Thanks for sharing your thoughts with us! We're always striving to improve, and your feedback means a lot! 🙏",2023-08-19T12:18:12.340Z
googlePlay,2023-08-18T12:06:59.590Z,Can't open,1,Hi Goh! We're sorry to hear about your experience. Could you please contact us at help@gxs.com.sg? Share a screenshot or screen recording of the error along with your contact details. This will help us reach out and assist you. Thank you!,2023-08-18T12:22:35.560Z
googlePlay,2023-08-17T15:49:29.931Z,Bait and switch 👎🏼 Switching to standard chartered eSaver for 3.4% interest,1,"We're sorry to hear that you feel this way, Q K. 🙏 Do reach out to us via our 24/7 hotline at (+65) 3105 2055 so that we can address your concerns directly. Your feedback matters to us. 💜",2023-08-10T01:09:58.324Z
googlePlay,2023-08-16T06:42:59.386Z,"""Oops something went wrong! ..."" (if only i can attach a screenshot)",1,"Hi Wilfred! Sorry to hear about this experience. Please get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can reach out to assist you? Thanks! 🙏",2023-08-16T07:29:55.257Z
googlePlay,2023-08-13T15:28:34.190Z,Cannot even sign up properly,1,"Oh no! Sorry to hear that. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",2023-08-13T15:36:25.567Z
googlePlay,2023-08-13T03:31:45.946Z,Trolling us bruh,1,"Hey there! We're sorry that you feel that way, your feedback matters. Feel free to reach out to us if there is any issue that we can into for you. You may hit us up via our 24x7 hotline at (+65) 3105 2055. We’ll be happy to help!",2023-08-21T02:45:30.367Z
googlePlay,2023-08-11T00:43:48.997Z,No option to add payees,1,"Hey JJ! Thank you for sharing your thoughts! We will share this with our team. Your feedback is what drives us to improve on our products and services, so do keep them coming! Have a great weekend ahead!💜🙏😊",2023-08-11T01:16:46.111Z
googlePlay,2023-08-08T05:22:25.140Z,Garbage company for deceiving the public,1,"We're sorry to hear that you feel this way, GS. Your feedback is important to us. Please reach out to our 24/7 hotline at (+65) 3105 2055 so that we can address your concerns directly. Your input helps us improve and serve you better.",2023-08-08T08:18:38.365Z
googlePlay,2023-08-07T17:14:35.996Z,"Barely a month in, GXS has indeed chosen to slash their interest rates i.e. effective 17 August 2023 onwards, the interest rate earned on Saving Pocket(s) funds have been adjusted from 3.48% p.a. to 2.68% p.a.",1,"Hi Nihit! Thanks for your feedback! We note that our customers use their GXS Savings Account for Grab and Singtel Dash transactions to earn 1.2x reward points. So from 17th August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a., and the Saving Pockets will be adjusted to 2.68% p.a. 💜🙏😊",2023-08-08T01:35:04.738Z
googlePlay,2023-08-07T11:10:09.617Z,I seem to be having issues with the opening of the app.,1,"Oh no! Sorry to hear that. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",2023-08-07T11:19:46.698Z
googlePlay,2023-08-07T07:39:55.227Z,Interest rate dropping substantially after just ONE MONTH. Kind of hilarious. Moving out!,2,"Hi Yvonnne, your feedback matters! 👋 We have received feedback that our customers would like to earn higher interest while still enjoying the benefits of our ecosystem (Grab & Singtel Dash) rewards programme. So starting from 17th August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. 🙏",2023-08-07T08:36:48.998Z
googlePlay,2023-08-07T07:29:01.708Z,"3.48% interest rate only last for 2weeks, the main selling point for this app is now dropped to 2.68% pa 😂",2,"Hi John, we really appreciate your support for GXS! 🤩 And we're truly sorry for the wait. Currently, all slots for our invitations have been filled. Invitations will be sent to eligible individuals when new slots open up. Stay tuned to our social media channels for more information!🙏
",2023-05-26T00:59:34.330Z
googlePlay,2023-08-07T02:15:41.525Z,after two week still pending my account.,1,"Hi Eugene. Thanks for reaching out and your feedback! Unfortunately, all slots have been taken up. Rest assured we have placed you in our early access priority list. You will be one of the first with the chance to sign up for an account when new slots open up and before the public release. We hope to serve you as soon as we can! 🙏😊",2023-08-07T03:16:14.395Z
googlePlay,2023-08-07T00:55:53.998Z,Seamless. Got it up and running in less than 5mins! Easy to transfer in and out from other banks. I like the daily interest credit. Helps me set aside money for daily use and motivates me to check how much I'm getting everyday. Dun understand why there are gripes and complaints from other reviewers. This app is fantastic 😍,5,"Hey Khoo Ky! Thank you for your 5 stars review. 💜We are thrilled to know that you like the daily interest credit and our app user-friendly interface! 🤩 We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.🚀💜🙏😊🤩",2023-08-07T02:29:27.180Z
googlePlay,2023-08-05T22:46:20.964Z,I have been trying for few hours to signed up for the flexiloan using Singpass.. till now it shows couldn't retrieve Myinfo.. wanted to Live Chat with anyone for assistance but there's no icon showing Live chat at the help center at all..,1,"Oh no! Sorry to hear that. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",2023-08-05T22:04:28.426Z
googlePlay,2023-08-05T16:14:08.816Z,Love GXS,5,"Aww we love you too, Rahmat! Glad to hear that you’re enjoying the GXS experience! 😉💜",2023-08-05T16:50:19.228Z
googlePlay,2023-08-05T03:01:35.967Z,"Good to see increased competition in the banking space (high interest is good, but inexplicably only given within a saving pocket), but GXS app lacks basic functionality, eg. ability to save payees (at the point of writing this review, these details need to be re-input each time - irritating and error prone). Suggest that rather than working on cool, but otherwise non-essential functions (like saving pockets), the company should focus on the basics first.",3,"That's a good one! 💜 We are constantly working to improve our app's usability and features, and we appreciate your feedback in helping us identify areas for improvement. 🙏",2023-08-05T05:15:46.829Z
googlePlay,2023-08-04T00:25:24.415Z,Details not complete,1,"
Hey, Raymond! Could you get in touch with us at (+65) 3105 2055 so that we can understand your issue better and take a closer look into this? Alternatively, you may also write in to our email at help@gxs.com.sg with your contact details, thanks! 🙏",2023-08-04T01:00:23.174Z
